Type,Name,postcode,district,state,latitude,longitude,no.of. Bed
Klinik Desa,KLINIK DESA DURIAN MENTANGAU,23000,Dungun,Terengganu,4.68425,103.35343,0
Klinik Desa,KLINIK DESA BINJAI,24000,Kemaman,Terengganu,4.22965,103.36442,0
Klinik Desa,KLINIK DESA TOK KAH,23000,Dungun,Terengganu,4.79885,103.36502,0
Klinik Desa,KLINIK DESA IBOK,24000,Kemaman,Terengganu,4.32528,103.36667,0
Klinik Desa,KLINIK DESA PARIT HAJI OMAR,82100,Pontian,Johor,1.53779,103.36693,0
Klinik Desa,KLINIK DESA SUNGAI SAYONG,86300,Kluang,Johor,1.92102,103.37339,0
Klinik Desa,KLINIK DESA CHERATING,26080,Kuantan,Pahang,4.104102,103.381047,0
Klinik Desa,KLINIK DESA CHEROK PALOH,26010,Kuantan,Pahang,3.61222,103.38361,0
Klinik Desa,KLINIK DESA SUNGAI ULAR,26080,Kuantan,Pahang,4.045683,103.3942,0
Klinik Desa,KLINIK DESA KAMPUNG GAJAH,86000,Kluang,Johor,2.10405,103.39596,0
Klinik Desa,KLINIK DESA AYER JERNIH,24210,Kemaman,Terengganu,4.40687,103.39616,0
Klinik Desa,KLINIK DESA PADANG KEMUNTING,24100,Kemaman,Terengganu,4.32306,103.3975,0
Klinik Desa,KLINIK DESA BATU PUTIH,24000,Kemaman,Terengganu,4.5689,103.39796,0
Klinik Desa,KLINIK DESA CHENDOR,26080,Kuantan,Pahang,4.16296,103.4009,0
Klinik Desa,KLINIK DESA PULAU SERAI,23050,Dungun,Terengganu,4.79545,103.40225,0
Klinik Desa,KLINIK DESA RIMBA TERJUN,82000,Pontian,Johor,1.45525,103.40437,0
Klinik Desa,KLINIK DESA PULAU JAWA,26600,Pekan,Pahang,3.50778,103.40472,0
Klinik Desa,KLINIK DESA BUKIT MENTOK,24000,Kemaman,Terengganu,4.22115,103.40553,0
Klinik Desa,KLINIK DESA PARIT SIKOM,82100,Pontian,Johor,1.59066,103.40755,0
Klinik Desa,KLINIK DESA CHABANG,24300,Kemaman,Terengganu,4.4744,103.40755,0
Klinik Desa,KLINIK DESA PADANG JAMBU,23000,Dungun,Terengganu,4.77232,103.40856,0
Klinik Desa,KLINIK DESA KAMPUNG TENGAH RENGGAM,86300,Kluang,Johor,1.84148,103.4113,0
Klinik Desa,KLINIK DESA TANJONG SELANGOR,26600,Pekan,Pahang,3.58553,103.41177,0
Klinik Desa,KLINIK DESA TANJUNG AYER HITAM,82000,Pontian,Johor,1.56483,103.41513,0
Klinik Desa,KLINIK DESA KAMPUNG NYIOR,23100,Dungun,Terengganu,4.65625,103.41525,0
Klinik Desa,KLINIK DESA PARIT MESJID,82000,Pontian,Johor,1.49833,103.41889,0
Klinik Desa,KLINIK DESA FELDA KAHANG BARAT,86000,Kluang,Johor,2.03306,103.42,0
Klinik Desa,KLINIK DESA SUNGAI BUNYI,82000,Pontian,Johor,1.47441,103.42047,0
Klinik Desa,KLINIK DESA PARIT SEMERAH,82000,Pontian,Johor,1.5223,103.42298,0
Klinik Desa,KLINIK DESA KAMPUNG SUNGAI MIANG,26600,Pekan,Pahang,3.418829,103.424499,0
Klinik Desa,KLINIK DESA SURA,23000,Dungun,Terengganu,4.73367,103.42489,0
Klinik Desa,KLINIK DESA SUNGAI KARANG,62300,Pontian,Johor,1.41615,103.42563,0
Klinik Desa,KLINIK DESA TELOK KERANG,62300,Pontian,Johor,1.41229,103.42617,0
Klinik Desa,KLINIK DESA KAMPUNG MERCHONG,26600,Pekan,Pahang,3.012438,103.426817,0
Klinik Desa,KLINIK DESA SEBERANG PINTASAN,23050,Dungun,Terengganu,4.78907,103.42702,0
Klinik Desa,KLINIK DESA LEBAN CHONDONG,26800,Rompin,Pahang,2.88978,103.42757,0
Klinik Desa,KLINIK DESA BUKIT KUANG,24000,Kemaman,Terengganu,4.26456,103.4286,0
Klinik Desa,KLINIK DESA PAYA BERENJUT,24000,Kemaman,Terengganu,4.1895,103.4319,0
Klinik Desa,KLINIK DESA FIKRI KEMAMAN,24000,Kemaman,Terengganu,4.20369,103.43421,0
Klinik Desa,KLINIK DESA PARIT RAMBAI,82000,Pontian,Johor,1.44556,103.43472,0
Klinik Desa,KLINIK DESA PASIR PANJANG,26600,Pekan,Pahang,3.50273,103.43558,0
Klinik Desa,KLINIK DESA SELENDANG,26800,Rompin,Pahang,2.65194,103.43722,0
Klinik Desa,KLINIK DESA KUALA KEMAMAN,24000,Kemaman,Terengganu,4.23064,103.44079,0
Klinik Desa,KLINIK DESA PARIT SELANGOR,81500,Pontian,Johor,1.52588,103.44206,0
Klinik Desa,KLINIK DESA TANJONG BATU,26680,Pekan,Pahang,3.204693,103.443118,0
Klinik Desa,KLINIK DESA KAMPUNG MARHUM,26600,Pekan,Pahang,3.52385,103.44356,0
Klinik Desa,KLINIK DESA BUKIT BATU (FELDA),81000,Kulai Jaya,Johor,1.728973,103.444133,0
Klinik Desa,KLINIK DESA KAMPUNG BUKIT BATU,81200,Kulai Jaya,Johor,1.728973,103.444133,0
Klinik Desa,KLINIK DESA KUKUP LAUT,82030,Pontian,Johor,1.32778,103.44673,0
Klinik Desa,KLINIK DESA SRI BUNIAN,82000,Pontian,Johor,1.48996,103.448,0
Klinik Desa,KLINIK DESA PERMAS,82030,Pontian,Johor,1.33619,103.45974,0
Klinik Desa,KLINIK DESA BATU 30,81500,Pontian,Johor,1.52398,103.46012,0
Klinik Desa,KLINIK DESA KUALA PAHANG,26600,Pekan,Pahang,3.5315,103.46044,0
Klinik Desa,KLINIK DESA KAMPUNG BARU,62300,Pontian,Johor,1.37763,103.46251,0
Klinik Desa,KLINIK DESA FELDA LAYANG-LAYANG,86200,Kluang,Johor,1.81845,103.47349,0
Klinik Desa,KLINIK DESA TELOK KALONG,24000,Kemaman,Terengganu,4.28666,103.47407,0
Klinik Desa,KLINIK DESA MELAYU RAYA,81500,Pontian,Johor,1.59833,103.48063,0
Klinik Desa,KLINIK DESA AIR BEMBAN,81200,Kulai Jaya,Johor,1.69662,103.48971,0
Klinik Desa,KLINIK DESA SEPAYANG,26800,Rompin,Pahang,2.75433,103.49384,0
Klinik Desa,KLINIK DESA KAMPUNG SAWAH,81500,Pontian,Johor,1.54375,103.49439,0
Klinik Desa,KLINIK DESA PERPAT SERKAT,82030,Pontian,Johor,1.29653,103.50439,0
Klinik Desa,KLINIK DESA SUNGAI BURUNG,81500,Pontian,Johor,1.4803,103.50999,0
Klinik Desa,KLINIK DESA SUNGAI BOH,82030,Pontian,Johor,1.35,103.51389,0
Klinik Desa,KLINIK DESA BUKIT PERMAI (FELDA),81850,Kulai Jaya,Johor,1.76745,103.52046,0
Klinik Desa,KLINIK DESA FELDA ULU PENGGELI,86000,Kluang,Johor,1.91647,103.5252,0
Klinik Desa,KLINIK DESA SEDENAK,81000,Kulai Jaya,Johor,1.71151,103.52617,0
Klinik Desa,KLINIK DESA KELAPA SAWIT,81030,Kulai Jaya,Johor,1.66868,103.53304,0
Klinik Desa,KLINIK DESA ULU CHOH,81150,Kulai Jaya,Johor,1.53,103.54528,0
Klinik Desa,KLINIK DESA KAMPUNG PULAI,81550,Johor Bahru,Johor,1.477146,103.566077,0
Klinik Desa,KLINIK DESA TIRAM DUKU,81560,Johor Bahru,Johor,1.38243,103.56832,0
Klinik Desa,KLINIK DESA PIANGGU,26800,Rompin,Pahang,2.65005,103.58834,0
Klinik Desa,KLINIK DESA KANGKAR PULAI,81110,Johor Bahru,Johor,1.55772,103.592255,0
Klinik Desa,KLINIK DESA PAYA MENGKUANG,81560,Johor Bahru,Johor,1.37694,103.59361,0
Klinik Desa,KLINIK DESA KAHANG BATU 28,86700,Kluang,Johor,2.26698,103.60884,0
Klinik Desa,KLINIK DESA FELDA INAS,81200,Kulai Jaya,Johor,1.77256,103.61011,0
Klinik Desa,KLINIK DESA LIMA KEDAI,81120,Johor Bahru,Johor,1.50216,103.61673,0
Klinik Desa,KLINIK DESA SALENG,81120,Kulai Jaya,Johor,1.63198,103.63384,0
Klinik Desa,KLINIK DESA SUNGAI SIBOL / PENGGELI (FELDA),81000,Kota Tinggi,Johor,1.84553,103.63925,0
Klinik Desa,KLINIK DESA KAMPUNG HUBONG,86800,Mersing,Johor,2.63219,103.64122,0
Klinik Desa,KLINIK DESA SENAI,81120,Kulai Jaya,Johor,1.59937,103.64472,0
Klinik Desa,KLINIK DESA KAMPUNG BAHAGIA,81000,Kulai Jaya,Johor,1.73138,103.64521,0
Klinik Desa,KLINIK DESA SKUDAI,81200,Johor Bahru,Johor,1.53821,103.66023,0
Klinik Desa,KLINIK DESA FELDA ENDAU,86800,Mersing,Johor,2.61342,103.66813,0
Klinik Desa,KLINIK DESA SRI PANTAI,86800,Mersing,Johor,2.39235,103.6751,0
Klinik Desa,KLINIK DESA NITAR 2 (FELDA),86800,Mersing,Johor,2.39535,103.6751,0
Klinik Desa,KLINIK DESA PASIR RAJA (FELDA),81910,Kota Tinggi,Johor,1.7603,103.67594,0
Klinik Desa,KLINIK DESA SUNGAI SAYONG (FELDA),81900,Kota Tinggi,Johor,1.78483,103.68386,0
Klinik Desa,KLINIK DESA SUNGAI MELAYU,81400,Johor Bahru,Johor,1.4519,103.69329,0
Klinik Desa,KLINIK DESA NITAR 1 (FELDA),86700,Mersing,Johor,2.38163,103.71319,0
Klinik Desa,KLINIK DESA KEMPAS,81200,Johor Bahru,Johor,1.53267,103.71484,0
Klinik Desa,KLINIK DESA MAJU JAYA,81300,Johor Bahru,Johor,1.58128,103.71783,0
Klinik Desa,KLINIK DESA TRIANG,86800,Mersing,Johor,2.62722,103.72111,0
Klinik Desa,KLINIK DESA BUKIT RAMUN (FELDA),81450,Kota Tinggi,Johor,1.753907,103.726301,0
Klinik Desa,KLINIK DESA KANGKAR TEBRAU,81100,Johor Bahru,Johor,1.53564,103.757951,0
Klinik Desa,KLINIK DESA FELDA ULU TEBRAU,81800,Johor Bahru,Johor,1.63325,103.75984,0
Klinik Desa,KLINIK DESA PETRI JAYA,81907,Kota Tinggi,Johor,1.82583,103.76838,0
Klinik Desa,KLINIK DESA LINGGIU (FELDA),81907,Kota Tinggi,Johor,1.825833,103.76838,0
Klinik Desa,KLINIK DESA ANTOI,81100,Johor Bahru,Johor,1.506667,103.768932,0
Klinik Desa,KLINIK DESA SEMANGGAR,81900,Kota Tinggi,Johor,1.75452,103.78254,0
Klinik Desa,KLINIK DESA BAKAR BATU,80150,Johor Bahru,Johor,1.49833,103.78583,0
Klinik Desa,KLINIK DESA SAWAH DATOK,86810,Mersing,Johor,2.472,103.81344,0
Klinik Desa,KLINIK DESA PARIT KUDA,83100,Batu Pahat,Johor,1.86473,103.81435,0
Klinik Desa,KLINIK DESA PERMAS JAYA,81750,Johor Bahru,Johor,1.51017,103.82005,0
Klinik Desa,KLINIK DESA PLENTONG,81750,Johor Bahru,Johor,1.52262,103.82061,0
Klinik Desa,KLINIK DESA SG. TELOR,81900,Kota Tinggi,Johor,1.728544,103.826036,0
Klinik Desa,KLINIK DESA SUNGAI ARA (FELCRA),81907,Kota Tinggi,Johor,2.01053,103.8615,0
Klinik Desa,KLINIK DESA BATU 4,81900,Kota Tinggi,Johor,1.77562,103.87379,0
Klinik Desa,KLINIK DESA SUNGAI TIRAM,81800,Johor Bahru,Johor,1.5854,103.88062,0
Klinik Desa,KLINIK DESA TENGGAROH 1 (FELDA),86810,Mersing,Johor,2.08241,103.88776,0
Klinik Desa,KLINIK DESA TENGGAROH 5 (FELDA),86810,Mersing,Johor,2.15435,103.90732,0
Klinik Desa,KLINIK DESA PASIR PUTIH,81700,Johor Bahru,Johor,1.43489,103.93095,0
Klinik Desa,KLINIK DESA KAMPUNG CAHAYA BARU,81750,Johor Bahru,Johor,1.52397,103.935,0
Klinik Desa,KLINIK DESA PASAK (FELDA),81960,Kota Tinggi,Johor,1.71273,103.95592,0
Klinik Desa,KLINIK DESA MAWAI BARU,81900,Kota Tinggi,Johor,1.85169,103.97943,0
Klinik Desa,KLINIK DESA AIR TAWAR 3 (FELDA),81920,Kota Tinggi,Johor,1.70582,103.98697,0
Klinik Desa,KLINIK DESA APING BARAT (FELDA),81900,Kota Tinggi,Johor,1.825254,103.992827,0
Klinik Desa,KLINIK DESA KONG KONG LAUT,81750,Johor Bahru,Johor,1.51854,103.99469,0
Klinik Desa,KLINIK DESA TANJONG LANGSAT,81757,Johor Bahru,Johor,1.46822,104.00688,0
Klinik Desa,KLINIK DESA APING TIMUR (FELDA),81900,Kota Tinggi,Johor,1.83221,104.02162,0
Klinik Desa,KLINIK DESA TELOK SENGAT,81940,Kota Tinggi,Johor,1.56298,104.02915,0
Klinik Desa,KLINIK DESA TUNJUK LAUT (RUMAH LADANG),81900,Kota Tinggi,Johor,1.4652,104.0431,0
Klinik Desa,KLINIK DESA TANJONG BUAI,81940,Kota Tinggi,Johor,1.49792,104.04394,0
Klinik Desa,KLINIK DESA TANJUNG SERINDIT,81900,Kota Tinggi,Johor,1.496596,104.04431,0
Klinik Desa,KLINIK DESA KAMPUNG LINTING,81900,Kota Tinggi,Johor,1.48408,104.0575,0
Klinik Desa,KLINIK DESA GEMBUT,81910,Kota Tinggi,Johor,1.90299,104.06068,0
Klinik Desa,KLINIK DESA PULAU SIBU,86810,Mersing,Johor,2.22456,104.06404,0
Klinik Desa,KLINIK DESA AIR TAWAR 5 (FELDA),81920,Kota Tinggi,Johor,1.6008,104.08655,0
Klinik Desa,KLINIK DESA TENGGAROH SELATAN 1,81900,Kota Tinggi,Johor,1.98904,104.08737,0
Klinik Desa,KLINIK DESA AIR TAWAR 4 (FELDA),81920,Kota Tinggi,Johor,1.627822,104.089408,0
Klinik Desa,KLINIK DESA SEMENCHU (FELDA),81900,Kota Tinggi,Johor,1.57162,104.10218,0
Klinik Desa,KLINIK DESA PASIR GOGOK,81600,Kota Tinggi,Johor,1.41934,104.1026,0
Klinik Desa,KLINIK DESA PULAU TINGGI,86800,Mersing,Johor,2.30161,104.12014,0
Klinik Desa,KLINIK DESA KPG. GENTING,86800,Rompin,Pahang,2.76692,104.12593,0
Klinik Desa,KLINIK DESA KUALA SEDILI KECIL,81910,Kota Tinggi,Johor,1.84128,104.14571,0
Klinik Desa,KLINIK DESA MUKUT,86800,Rompin,Pahang,2.72409,104.17562,0
Klinik Desa,KLINIK DESA SUNGAI KAPAL,81600,Kota Tinggi,Johor,1.35313,104.1798,0
Klinik Desa,KLINIK DESA KAMPUNG JUARA,26800,Rompin,Pahang,2.793039,104.201925,0
Klinik Desa,KLINIK DESA TELUK RAMUNIA,81620,Kota Tinggi,Johor,1.37243,104.24753,0
Klinik Desa,KLINIK DESA PULAU PEMANGGIL,86800,Mersing,Johor,2.57586,104.33041,0
Klinik Desa,KLINIK DESA PULAU AUR,86800,Mersing,Johor,2.44926,104.52049,0
Klinik Desa,KLINIK DESA KROKONG,93150,Bau,Sarawak,1.36619,110.11887,0
Klinik Desa,KLINIK DESA SINIAWAN,93150,Bau,Sarawak,1.44851,110.21778,0
Klinik Desa,KLINIK DESA BENGOH,93150,Kuching,Sarawak,1.2475,110.25694,0
Klinik Desa,KLINIK DESA SUNGAI BAYONG,96100,Sarikei,Sarawak,1.61667,110.45,0
Klinik Desa,KLINIK DESA MUARA TEBAS,93150,Kuching,Sarawak,1.64711,110.48432,0
Klinik Desa,KLINIK DESA KEDUP,94700,Serian,Sarawak,1.123323,110.520351,0
Klinik Desa,KLINIK DESA SUNGAI RUSA,96100,Sarikei,Sarawak,2.01658,111.56706,0
Klinik Desa,KLINIK DESA MEDONG,96300,Dalat,Sarawak,2.68444,111.935,0
Klinik Desa,KLINIK DESA TAMIN,96000,Selangau,Sarawak,2.51694,112.06694,0
Klinik Desa,KLINIK DESA KAMPUNG TEH,96300,Mukah,Sarawak,2.86194,112.16167,0
Klinik Desa,KLINIK DESA SUNGAI LADA,87018,WP Labuan,WP Labuan,5.30127,115.17833,0
Klinik Desa,KLINIK DESA BEBULOH,87018,WP Labuan,WP Labuan,5.27466,115.18689,0
Klinik Desa,KLINIK DESA LAYANG-LAYANG,87018,WP Labuan,WP Labuan,5.33217,115.19255,0
Klinik Desa,KLINIK DESA BUKIT KALAM,87018,WP Labuan,WP Labuan,5.32717,115.21178,0
Klinik Desa,KLINIK DESA SUNGAI KELING,87018,WP Labuan,WP Labuan,5.28412,115.22758,0
Klinik Desa,KLINIK DESA LUBOK TEMIANG,87018,WP Labuan,WP Labuan,5.36594,115.22914,0
Klinik Desa,KLINIK DESA RANCA-RANCA,87018,WP Labuan,WP Labuan,5.26717,115.23169,0
Klinik Desa,KLINIK DESA BATU MANIKAR,87018,WP Labuan,WP Labuan,5.38478,115.2339,0
Klinik Desa,KLINIK DESA LAJAU,87018,WP Labuan,WP Labuan,5.34528,115.23422,0
Klinik Desa,KLINIK DESA TANJONG ARU,87018,WP Labuan,WP Labuan,5.34489,115.24266,0
Klinik Desa,KLINIK DESA BANTING,89850,Sipitang,Sabah,4.98425,115.47134,0
Klinik Desa,KLINIK DESA MERAPOK,89007,Keningau,Sabah,4.95194,115.51778,0
Klinik Desa,KLINIK DESA KERUKAN,89740,Kuala Penyu,Sabah,5.477004,115.523611,0
Klinik Desa,KLINIK DESA BANGKALALAK,89807,Beaufort,Sabah,5.28333,115.533,0
Klinik Desa,KLINIK DESA PANTAI,89850,Sipitang,Sabah,4.98409,115.54571,0
Klinik Desa,KLINIK DESA KIAMBOR,89740,Kuala Penyu,Sabah,5.54522,115.55644,0
Klinik Desa,KLINIK DESA BUNDU,89740,Kuala Penyu,Sabah,5.50259,115.565789,0
Klinik Desa,KLINIK DESA KABAJANG,89807,Beaufort,Sabah,5.33534,115.58317,0
Klinik Desa,KLINIK DESA MALAMAN,89850,Sipitang,Sabah,5.081941,115.587695,0
Klinik Desa,KLINIK DESA MESAPOL,89850,Sipitang,Sabah,5.11032,115.5924,0
Klinik Desa,KLINIK DESA GADONG,89807,Beaufort,Sabah,5.3575,115.6125,0
Klinik Desa,KLINIK DESA LINGKUNGAN,89807,Beaufort,Sabah,5.197778,115.624795,0
Klinik Desa,KLINIK DESA BUKAU,89807,Beaufort,Sabah,5.26394,115.65731,0
Klinik Desa,KLINIK DESA KLIAS SCHEME,89807,Beaufort,Sabah,5.41056,115.66444,0
Klinik Desa,KLINIK DESA LUBAK,89807,Beaufort,Sabah,5.36918,115.67164,0
Klinik Desa,KLINIK DESA TAKULI,89807,Beaufort,Sabah,5.4168,115.67816,0
Klinik Desa,KLINIK DESA BINSULUK,89807,Beaufort,Sabah,5.52723,115.69164,0
Klinik Desa,KLINIK DESA LONG PASIA,89850,Sipitang,Sabah,4.405847,115.729508,0
Klinik Desa,KLINIK DESA PIMPING,89807,Beaufort,Sabah,5.509579,115.784547,0
Klinik Desa,KLINIK DESA SINOKO,89807,Beaufort,Sabah,5.42276,115.83756,0
Klinik Desa,KLINIK DESA ULU TOMANI,89907,Tenom,Sabah,4.695,115.86944,0
Klinik Desa,KLINIK DESA KUALA PAPAR,89608,Papar,Sabah,5.74667,115.90889,0
Klinik Desa,KLINIK DESA PAAL,89008,Tenom,Sabah,5.015562,115.913723,0
Klinik Desa,KLINIK DESA BARU JUMPA,89908,Tenom,Sabah,4.94395,115.91672,0
Klinik Desa,KLINIK DESA GADONG KIMANIS,89608,Papar,Sabah,5.61861,115.9175,0
Klinik Desa,KLINIK DESA TIBABAR,89608,Papar,Sabah,5.511104,115.922773,0
Klinik Desa,KLINIK DESA BENONI,89608,Papar,Sabah,5.69124,115.92505,0
Klinik Desa,KLINIK DESA SAPONG,89909,Tenom,Sabah,5.06639,115.93333,0
Klinik Desa,KLINIK DESA BATU-BATU,89908,Tenom,Sabah,5.03306,115.95,0
Klinik Desa,KLINIK DESA KELATUAN,89607,Papar,Sabah,5.64194,115.95361,0
Klinik Desa,KLINIK DESA ULU KIMANIS,89608,Papar,Sabah,5.56889,115.95639,0
Klinik Desa,KLINIK DESA BIAU,89608,Papar,Sabah,5.71806,115.96056,0
Klinik Desa,KLINIK DESA PENGALAT BESAR,89608,Papar,Sabah,5.7562,115.96415,0
Klinik Desa,KLINIK DESA MANDALOM,89908,Tenom,Sabah,5.0758,115.9746,0
Klinik Desa,KLINIK DESA SIMPUDU,89608,Papar,Sabah,5.69528,115.98778,0
Klinik Desa,KLINIK DESA LAGUD SEBARANG,89908,Tenom,Sabah,5.14934,115.9888,0
Klinik Desa,KLINIK DESA GANA,89100,Kota Marudu,Sabah,5.70774,116.01183,0
Klinik Desa,KLINIK DESA PAMILAAN,89908,Tenom,Sabah,5.29368,116.01592,0
Klinik Desa,KLINIK DESA KAWANG,89608,Papar,Sabah,5.77152,116.01946,0
Klinik Desa,KLINIK DESA SENAGANG,89007,Keningau,Sabah,5.25917,116.04111,0
Klinik Desa,KLINIK DESA PETAGAS,88300,Penampang,Sabah,5.91415,116.05379,0
Klinik Desa,KLINIK DESA NOSOOB,88300,Penampang,Sabah,5.92615,116.08354,0
Klinik Desa,KLINIK DESA LIMBANAK,88300,Penampang,Sabah,5.878084,116.09568,0
Klinik Desa,KLINIK DESA LIKAS,88400,Kota Kinabalu,Sabah,6.00415,116.11627,0
Klinik Desa,KLINIK DESA DALIT,89007,Keningau,Sabah,5.0325,116.11694,0
Klinik Desa,KLINIK DESA ANSIP,89007,Keningau,Sabah,5.27873,116.12152,0
Klinik Desa,KLINIK DESA BULU SILAU,89007,Keningau,Sabah,5.34833,116.13194,0
Klinik Desa,KLINIK DESA KARAMBUNAI,88300,Kota Kinabalu,Sabah,6.10929,116.13328,0
Klinik Desa,KLINIK DESA PROMOTODON,89350,Kota Kinabalu,Sabah,5.98528,116.16139,0
Klinik Desa,KLINIK DESA P. P. H. KEM,89007,Keningau,Sabah,5.35326,116.16885,0
Klinik Desa,KLINIK DESA BIAH,89007,Keningau,Sabah,5.28222,116.16889,0
Klinik Desa,KLINIK DESA KIONSOM,89350,Kota Kinabalu,Sabah,5.9834,116.18034,0
Klinik Desa,KLINIK DESA BABAGON,88300,Penampang,Sabah,5.90611,116.18278,0
Klinik Desa,KLINIK DESA BUNGA RAYA,89007,Keningau,Sabah,5.44056,116.18444,0
Klinik Desa,KLINIK DESA TUARID TUAD,89007,Keningau,Sabah,5.34796,116.18472,0
Klinik Desa,KLINIK DESA KOKOL,89350,Kota Kinabalu,Sabah,6.019263,116.197608,0
Klinik Desa,KLINIK DESA SIMPANGAN,89208,Tuaran,Sabah,6.21056,116.20278,0
Klinik Desa,KLINIK DESA BAGINDA,89007,Keningau,Sabah,5.39111,116.20444,0
Klinik Desa,KLINIK DESA MENGKABONG,89208,Tuaran,Sabah,6.14305,116.20561,0
Klinik Desa,KLINIK DESA BOLONG,89208,Tuaran,Sabah,6.20472,116.20583,0
Klinik Desa,KLINIK DESA KARAMATOI,89007,Keningau,Sabah,5.11022,116.23441,0
Klinik Desa,KLINIK DESA MOYOG,88300,Penampang,Sabah,5.88775,116.23478,0
Klinik Desa,KLINIK DESA TOMBONGAN,88450,Kota Kinabalu,Sabah,5.99361,116.2375,0
Klinik Desa,KLINIK DESA KAULUAN,89208,Tuaran,Sabah,6.11944,116.2375,0
Klinik Desa,KLINIK DESA SERUSOP,89208,Tuaran,Sabah,6.24756,116.24045,0
Klinik Desa,KLINIK DESA BANTAYAN,89208,Tuaran,Sabah,6.14818,116.25965,0
Klinik Desa,KLINIK DESA BUNDUNG,89208,Tuaran,Sabah,6.18308,116.26074,0
Klinik Desa,KLINIK DESA TOPOKON,89208,Tuaran,Sabah,6.18917,116.3,0
Klinik Desa,KLINIK DESA PUKAK,89208,Tuaran,Sabah,6.02639,116.32028,0
Klinik Desa,KLINIK DESA TOGOP,89208,Tuaran,Sabah,6.11278,116.325,0
Klinik Desa,KLINIK DESA NAMBAYAN,89657,Tambunan,Sabah,5.62386,116.33984,0
Klinik Desa,KLINIK DESA KUALA ABAI,89158,Kota Belud,Sabah,6.38355,116.35117,0
Klinik Desa,KLINIK DESA KELAWAT,89158,Kota Belud,Sabah,6.30361,116.36389,0
Klinik Desa,KLINIK DESA KELAWAT,89208,Tuaran,Sabah,6.30361,116.36389,0
Klinik Desa,KLINIK DESA ROMPON,89657,Tambunan,Sabah,5.53944,116.36806,0
Klinik Desa,KLINIK DESA SUNGOI,89500,Penampang,Sabah,5.87944,116.37139,0
Klinik Desa,KLINIK DESA KAYANGAT,89208,Tuaran,Sabah,6.2526,116.37428,0
Klinik Desa,KLINIK DESA KEBATANG BARU,89007,Keningau,Sabah,5.259678,116.374282,0
Klinik Desa,KLINIK DESA TIULON,89007,Keningau,Sabah,5.15513,116.38547,0
Klinik Desa,KLINIK DESA PENGKALAN ABAI,89158,Kota Belud,Sabah,6.34528,116.40056,0
Klinik Desa,KLINIK DESA PAYAS- PAYAS,89158,Kota Belud,Sabah,6.39367,116.40243,0
Klinik Desa,KLINIK DESA LUMONDOU,89657,Tambunan,Sabah,5.717713,116.406452,0
Klinik Desa,KLINIK DESA PAHU,89208,Tuaran,Sabah,5.98944,116.41222,0
Klinik Desa,KLINIK DESA TAMAU,89158,Kota Belud,Sabah,6.42278,116.41667,0
Klinik Desa,KLINIK DESA PATAU,89657,Tambunan,Sabah,5.76023,116.4423,0
Klinik Desa,KLINIK DESA KEBAYAU,89158,Kota Belud,Sabah,6.148567,116.442611,0
Klinik Desa,KLINIK DESA BAHAGIA,89957,Nabawan,Sabah,5.09148,116.44324,0
Klinik Desa,KLINIK DESA KAUNG ULU,89158,Kota Belud,Sabah,6.07447,116.45772,0
Klinik Desa,KLINIK DESA PANDEWAN,89957,Nabawan,Sabah,4.95972,116.46861,0
Klinik Desa,KLINIK DESA KIAU,89158,Kota Belud,Sabah,6.04972,116.48333,0
Klinik Desa,KLINIK DESA TONTOLOB LIWAN,89657,Tambunan,Sabah,5.9125,116.48722,0
Klinik Desa,KLINIK DESA TOBOH,89657,Tambunan,Sabah,5.94,116.4925,0
Klinik Desa,KLINIK DESA KEROKOT,89657,Tambunan,Sabah,5.82477,116.49502,0
Klinik Desa,KLINIK DESA GARAS,89657,Tambunan,Sabah,5.87052,116.49675,0
Klinik Desa,KLINIK DESA RAMPAIAN LAUT,89158,Kota Belud,Sabah,6.49417,116.5,0
Klinik Desa,KLINIK DESA GAYA RANTAU,89208,Tuaran,Sabah,5.949798,116.509385,0
Klinik Desa,KLINIK DESA TEROLOBOU,89300,Ranau,Sabah,5.94972,116.5097,0
Klinik Desa,KLINIK DESA PANDASAN,89158,Kota Belud,Sabah,6.468265,116.531188,0
Klinik Desa,KLINIK DESA ROSOK,89158,Kota Belud,Sabah,6.41889,116.55222,0
Klinik Desa,KLINIK DESA SAYAP,89158,Kota Belud,Sabah,6.21222,116.5575,0
Klinik Desa,KLINIK DESA DUDAR,89158,Kota Belud,Sabah,6.59444,116.56778,0
Klinik Desa,KLINIK DESA RONDUGUNG,89300,Ranau,Sabah,5.87687,116.57603,0
Klinik Desa,KLINIK DESA LASAU TAKULUNG,89158,Kota Belud,Sabah,6.317117,116.584703,0
Klinik Desa,KLINIK DESA MALINSAU,89300,Ranau,Sabah,6.031877,116.599994,0
Klinik Desa,KLINIK DESA KINARASAN,89300,Ranau,Sabah,5.89917,116.6207,0
Klinik Desa,KLINIK DESA INDARASON,89059,Kudat,Sabah,6.76303,116.63942,0
Klinik Desa,KLINIK DESA LAJONG,89059,Kudat,Sabah,6.86081,116.70506,0
Klinik Desa,KLINIK DESA TAMBULURAN,89059,Kudat,Sabah,6.79194,116.71083,0
Klinik Desa,KLINIK DESA TAGAROH,89100,Kota Marudu,Sabah,6.49868,116.71218,0
Klinik Desa,KLINIK DESA BANGAU,89059,Kudat,Sabah,6.94685,116.72259,0
Klinik Desa,KLINIK DESA LOHAN,89300,Ranau,Sabah,6.00129,116.72564,0
